season,season_id,player_id,provider_id,team_team_id,team_official_name,media_first_name,media_last_name,short_name,role_label,nationality,bib_number,role,display_name,nationality_iso_code,rank_label,team_provider_id,team_short_name,team_acronym_name,team_media_name,team_country_code,games_played,minutes_played,goals,assists,total_scoring_attempts,goal_involvements,on_target_scoring_attempts,total_attacking_assist,tackles_won,fouls_committed,fouls_suffered,total_offside,yellow_cards,red_cards,aerials_won_perc,accurate_pass_percentage,goals_conceded,goals_against_average,corners,goals_free_kick,hit_woodwork,penalty_attempts,penalties_successful,yellow_red_cards,xg,xgefficiency,tackles_won_perc,duels_won_perc,aerial_duels_won_perc,crosses_complete_percentage,total_distance_covered,avg_distance_covered,total_distance_covered_walking,average_distance_covered_walking,total_distance_covered_jogging,average_distance_covered_jogging,total_distance_covered_low_intensity_running,average_distance_covered_low_intensity_running,total_distance_covered_sprinting,average_distance_covered_sprinting,total_distance_covered_high_intensity_running,average_distance_covered_high_intensity_running,sprints,total_red_cards,straight_red_cards,red_cards_2nd_yellow,substitute_on,substitute_off,source_category_general,average_speed,top_speed,accurate_pass,accurate_forward_pass,total_pass,cross,assists_average_over_90_minutes,accurate_long_balls,successful_short_passes,turnover,cross_attempts,long_pass_attempts,long_passes_successful,medium_passes_successful,source_category_passing,time_played,open_play_passes,backward_passes,successful_passes_opposition_half,unsuccessful_long_passes,total_losses_of_possession,successful_passes_own_half,total_tackles,unsuccessful_short_passes,total_passes,total_fouls_conceded,total_unsuccessful_passes_excl_crosses_corners,rightside_passes,unsuccessful_passes_opposition_half,recoveries,putthrough_blocked_distribution,unsuccessful_passes_own_half,touches,appearances,foul_attempted_tackle,ground_duels,forward_passes,index,duels_won,successful_long_passes,duels,ground_duels_lost,leftside_passes,successful_open_play_passes,total_successful_passes_excl_crosses_corners,duels_lost,interceptions,ground_duels_won,saves_made,gk_successful_distribution,successful_launches,unsuccessful_launches,goals_conceded_inside_box,starts,saves_made_parried,unsuccessful_dribbles,total_clearances,saves_made_from_inside_box,saves,penalty_conceded,long_ball_percentage,total_cleareance,goalkeeper_saves_per_90_min,goalkeeper_saves_per_match,source_category_goalkeeping,shots_off_target_inc_woodwork,aerial_duels_lost,total_shots,total_touches_in_opposition_box,aerial_duels_won,aerial_duels,clean_sheets,catches,total_fouls_won,saves_made_from_outside_box,saves_made_caught,gk_unsuccessful_distribution,unsuccessful_crosses_open_play,throw_ins_to_own_player,successful_crosses_corners,putthrough_blocked_distribution_won,successful_dribbles,key_passes_attempt_assists,blocked_shots,throw_ins_to_opposition_player,successful_crosses_open_play,unsuccessful_crosses_corners,unsuccessful_lay_offs,tackles_lost,successful_lay_offs,through_balls,offsides,corners_won,shots_on_target_inc_goals,successful_corners_into_box,corners_taken_incl_short_corners,unsuccessful_corners_into_box,blocks,punches,goalkeeper_smother,attempts_from_set_pieces,handballs_conceded,goal_assists,right_foot_goals,goals_from_inside_box,assists_intentional,left_foot_goals,clearances_off_the_line,headed_goals
2015,nwsl::Football_Season::6199a51e9a764735b006e19fb7b2fb64,nwsl::Football_Player::d5917bd3cee44bcd9a48c7c20453cdc9,opta:Player:1masppvpdquv5b9m9bzpu5fqh,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,Gotham FC,,,T. Diederich,Midfielder,USA,44,3,,USA,63,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,GFC,Gotham FC,US,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,nwsl::Football_Season::6199a51e9a764735b006e19fb7b2fb64,nwsl::Football_Player::f73083eeea3c45638e68c531ba3f0d36,opta:Player:2otllzk66t9hc97439bf2e66t,nwsl::Football_Team::f293999870b84052be7faf214317b3e9,Western New York Flash,,,J. Angeli,Midfielder,USA,6,3,,USA,75,opta:Team:1e01hujrb8e4teqkouqsi6qqc,Flash,WNY,Western New York Flash,US,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,nwsl::Football_Season::6199a51e9a764735b006e19fb7b2fb64,nwsl::Football_Player::b0f660db38184b83afb74ffc89438376,opta:Player:cu3mu0am6b13oj7qqju1nzcgl,nwsl::Football_Team::f293999870b84052be7faf214317b3e9,Western New York Flash,,,C. Stewart,Defender,Canada,19,2,,CAN,76,opta:Team:1e01hujrb8e4teqkouqsi6qqc,Flash,WNY,Western New York Flash,US,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,nwsl::Football_Season::6199a51e9a764735b006e19fb7b2fb64,nwsl::Football_Player::4c46fffdcae6463c82689d0c5dba3084,opta:Player:2rsxbrc83nxa3ic6p7hd2rdud,nwsl::Football_Team::73ef53968527477284cdd9823cb9d5b4,FC Kansas City,,,Y. Averbuch,Midfielder,USA,14,3,,USA,33,opta:Team:84o73tduvg052h5xf8fp1kfpe,Kansas,KC,FC Kansas City,US,2,29,0,0,0,0,0,0,2,1,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,True,0,0,0,0,30,0,0,3,21,8,0,5,3,0,True,29,30,1,12,2,8,12,2,4,30,1,6,8,3,6,1,3,36,2,1,4,13,10,2,3,4,2,8,24,24,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,nwsl::Football_Season::6199a51e9a764735b006e19fb7b2fb64,nwsl::Football_Player::cc4fac16547043eabd39b90767f3eda2,opta:Player:de4thini4n3spn58dyb6exsk5,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,,,S. Robbins,Midfielder,Canada,31,3,,CAN,70,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,USA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,nwsl::Football_Season::6199a51e9a764735b006e19fb7b2fb64,nwsl::Football_Player::b554a205e97b4ced8b48307782837809,opta:Player:4847kgu4fzc46tbefyzgyll9l,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,NJ/NY Gotham FC,,,S. Pratt,Defender,USA,33,2,,USA,73,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,GFC,NJ/NY Gotham FC,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,nwsl::Football_Season::6199a51e9a764735b006e19fb7b2fb64,nwsl::Football_Player::b065fb1378384e4daecb7945a5938847,opta:Player:9t5qmu193ns18zr3u9jl39pm1,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,,,K. Bennett,Midfielder,USA,23,3,,USA,77,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,USA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,nwsl::Football_Season::6199a51e9a764735b006e19fb7b2fb64,nwsl::Football_Player::de242fcf7d0349c19e54c63a7ffa6465,opta:Player:3asgqscy8sppciwizshgt073d,nwsl::Football_Team::60d7d72f0a134943921fee199cca61a2,Boston Breakers,,,R. Houle,Forward,USA,49,4,,USA,80,opta:Team:b8b7m094941l37s57ky5qydje,Breakers,BOS,Boston Breakers,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,nwsl::Football_Season::6199a51e9a764735b006e19fb7b2fb64,nwsl::Football_Player::f04efdb759b94bab87e3ffe3a709f372,opta:Player:d8crvzf2srlumws7go1nm2w2x,nwsl::Football_Team::f293999870b84052be7faf214317b3e9,Western New York Flash,,,R. Horner,Goalkeeper,USA,39,1,,USA,81,opta:Team:1e01hujrb8e4teqkouqsi6qqc,Flash,WNY,Western New York Flash,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,nwsl::Football_Season::6199a51e9a764735b006e19fb7b2fb64,nwsl::Football_Player::af0352ff869d4462b0c2e6f8500cdebf,opta:Player:9zn0ewr3ac6395uz9ms65agvd,nwsl::Football_Team::60d7d72f0a134943921fee199cca61a2,Boston Breakers,,,C. Johnson,Midfielder,USA,58,3,,USA,83,opta:Team:b8b7m094941l37s57ky5qydje,Breakers,BOS,Boston Breakers,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,nwsl::Football_Season::6199a51e9a764735b006e19fb7b2fb64,nwsl::Football_Player::633dddd72e924526ac07df0a65df59d3,opta:Player:5yg4ks95qlwtgie8c0xik9ud,nwsl::Football_Team::73ef53968527477284cdd9823cb9d5b4,FC Kansas City,,,S. Hagen,Forward,USA,22,4,,USA,50,opta:Team:84o73tduvg052h5xf8fp1kfpe,Kansas,KC,FC Kansas City,US,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,True,0,0,0,0,1,0,0,0,0,2,0,0,0,0,True,1,1,,,,2,,,1,1,,1,,1,,,,2,1,,,,10,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,nwsl::Football_Season::6199a51e9a764735b006e19fb7b2fb64,nwsl::Football_Player::404d296f2db3430fa708712e6accb043,opta:Player:3uysozs12id1wskn39dqsn9p1,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Stars FC,,,M. Dalton,Goalkeeper,USA,18,1,,USA,3,opta:Team:dzxypx8djih58p668surbi4qm,Chicago Stars,CHI,Chicago Stars FC,US,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,74,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,True,0,0,0,0,23,0,0,6,11,7,0,12,6,0,True,90,14,,1,6,7,16,,,23,,6,4,5,16,,1,38,1,,2,15,10,,6,2,2,4,11,17,2,,,5,11,1,3,3,1,1,1,1,5,5,0,50,1,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,nwsl::Football_Season::6199a51e9a764735b006e19fb7b2fb64,nwsl::Football_Player::6f01468cb3184e8dae20c4ff1e18c5c3,opta:Player:bm9woj7k8mxyw2ed7b7uq1b6x,nwsl::Football_Team::60d7d72f0a134943921fee199cca61a2,Boston Breakers,,,S. Lofton,Defender,USA,46,2,,USA,54,opta:Team:b8b7m094941l37s57ky5qydje,Breakers,BOS,Boston Breakers,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,nwsl::Football_Season::6199a51e9a764735b006e19fb7b2fb64,nwsl::Football_Player::210e8527c5f548a4bd99fd497e803221,opta:Player:77p4u2dyl2o2r7gey75oi8c15,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,,,J. Day,Goalkeeper,USA,5,1,,USA,60,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,nwsl::Football_Season::6199a51e9a764735b006e19fb7b2fb64,nwsl::Football_Player::4eafd154e91d492681eba2258a3f3406,opta:Player:9gh9f2womopshi0e5xt3gdjop,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,,,J. O'Brien,Midfielder,USA,20,3,,USA,62,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,nwsl::Football_Season::6199a51e9a764735b006e19fb7b2fb64,nwsl::Football_Player::50c90064649a4880b47331d6a2ee6b57,opta:Player:22npntn4b7cgxulj8nbr3bmc5,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,,,J. Chukwunonye,Defender,Nigeria,12,2,,NGA,65,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,nwsl::Football_Season::6199a51e9a764735b006e19fb7b2fb64,nwsl::Football_Player::0e92c1ddda5d4a419c8bca52d25a55b7,opta:Player:bt7k344et18ydhnjm9o92a02d,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,,,M. Kinneman,Goalkeeper,USA,28,1,,USA,69,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,nwsl::Football_Season::6199a51e9a764735b006e19fb7b2fb64,nwsl::Football_Player::8cabbe9a81254c53be638bf98a5e1f75,opta:Player:4ugb2oxe482b49bnljqaadii1,nwsl::Football_Team::73ef53968527477284cdd9823cb9d5b4,FC Kansas City,,,C. Kastor,Forward,USA,23,4,,USA,78,opta:Team:84o73tduvg052h5xf8fp1kfpe,Kansas,KC,FC Kansas City,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,nwsl::Football_Season::6199a51e9a764735b006e19fb7b2fb64,nwsl::Football_Player::a2b68e91285445bfa05e7d82f8713ee1,opta:Player:49y7ay9rsqarjkow5zy5ya5m1,nwsl::Football_Team::60d7d72f0a134943921fee199cca61a2,Boston Breakers,,,P. Burnett,Goalkeeper,USA,27,1,,USA,79,opta:Team:b8b7m094941l37s57ky5qydje,Breakers,BOS,Boston Breakers,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,nwsl::Football_Season::6199a51e9a764735b006e19fb7b2fb64,nwsl::Football_Player::5fb2687ecc2140379dba135de0b6a980,opta:Player:xl33axcura6mf6g75bvuiaqx,nwsl::Football_Team::60d7d72f0a134943921fee199cca61a2,Boston Breakers,,,C. Brown,Goalkeeper,USA,61,1,,USA,82,opta:Team:b8b7m094941l37s57ky5qydje,Breakers,BOS,Boston Breakers,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,nwsl::Football_Season::6199a51e9a764735b006e19fb7b2fb64,nwsl::Football_Player::54318caad44841bdb0db7a16cd946826,opta:Player:6rzzkkkp7i4c5bw4q0cwmsxyh,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,NJ/NY Gotham FC,,,G. Wagner,Midfielder,USA,15,3,,USA,88,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,GFC,NJ/NY Gotham FC,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,nwsl::Football_Season::6199a51e9a764735b006e19fb7b2fb64,nwsl::Football_Player::ee99f5f8d4794d9489102f0647f2a257,opta:Player:6d1ozze4p1zuiekdmfl7dxo15,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,,,E. Kruger,Goalkeeper,USA,19,1,,USA,90,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,nwsl::Football_Season::6199a51e9a764735b006e19fb7b2fb64,nwsl::Football_Player::7994f7aa7901470e80101ce640489d75,opta:Player:cwbb25jxfhfr91uky231lu02d,nwsl::Football_Team::f293999870b84052be7faf214317b3e9,Western New York Flash,Lady,Andrade,L. Andrade,Forward,Colombia,98,4,,COL,95,opta:Team:1e01hujrb8e4teqkouqsi6qqc,Flash,WNY,Western New York Flash,US,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,nwsl::Football_Season::6199a51e9a764735b006e19fb7b2fb64,nwsl::Football_Player::cd2e6620e4044882966349225a26d0e7,opta:Player:6fpkb64ulb2h9uz75li395j2t,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,Nadine,Angerer,N. Angerer,Goalkeeper,Germany,1,1,,DEU,96,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,USA,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,nwsl::Football_Season::6199a51e9a764735b006e19fb7b2fb64,nwsl::Football_Player::42e4a5ee1ef5472a916b47e5d3cebf2a,opta:Player:4t4syb6fhfu8wei38566s3ydx,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Jazmyne,Avant,J. Avant,Defender,USA,26,2,,USA,97,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,nwsl::Football_Season::6199a51e9a764735b006e19fb7b2fb64,nwsl::Football_Player::0471a52a3edd46ccaf55d51c44c8fe8a,opta:Player:cdpu742jlz7ksnxyueebiqwgl,nwsl::Football_Team::f293999870b84052be7faf214317b3e9,Western New York Flash,Halimatu,Ayinde,H. Ayinde,Midfielder,Nigeria,0,3,,NGA,98,opta:Team:1e01hujrb8e4teqkouqsi6qqc,Flash,WNY,Western New York Flash,US,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,nwsl::Football_Season::6199a51e9a764735b006e19fb7b2fb64,nwsl::Football_Player::a3bdd98e275244209224d6665e44065d,opta:Player:987088im056k2ct0kgvfnjhzp,nwsl::Football_Team::60d7d72f0a134943921fee199cca61a2,Boston Breakers,Amy,Barczuk,A. Barczuk,Defender,USA,11,2,,USA,99,opta:Team:b8b7m094941l37s57ky5qydje,Breakers,BOS,Boston Breakers,US,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,nwsl::Football_Season::6199a51e9a764735b006e19fb7b2fb64,nwsl::Football_Player::5ae4cbaf5a2f45eaa9c280ff2b6cec7f,opta:Player:7lt9nze7e2mk2hlp9dkvabkyd,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Lauren,Barnes,L. Barnes,Defender,USA,3,2,,USA,15,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,2,180,0,0,1,0,0,0,1,1,0,0,0,0,50,81,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,True,0,0,0,0,72,0,0,4,54,15,0,13,4,0,True,180,72,4,11,9,15,47,1,5,72,1,14,26,10,7,,4,91,2,,3,25,10,2,4,5,2,17,58,58,3,3,1,,,,3,1,2,,,9,,,,,,,,,1,1,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
